V (V), Freq (Hz), C (F), G (S)
-3.0,1000.0,1.179955e-10,1.959251e-07
-2.95,1000.0,1.179053e-10,1.658597e-07
-2.9000000000000004,1000.0,1.179673e-10,1.381936e-07
-2.8500000000000005,1000.0,1.179645e-10,1.15497e-07
-2.8000000000000007,1000.0,1.182543e-10,9.622049e-08
-2.750000000000001,1000.0,1.183989e-10,8.107706e-08
-2.700000000000001,1000.0,1.186585e-10,6.866926e-08
-2.6500000000000012,1000.0,1.188742e-10,5.84844e-08
-2.6000000000000014,1000.0,1.190543e-10,5.040626e-08
